hash_key,model,dist,scorer,dataset
027edb25cd35ce46f0ce8c11fdf645d1843054f89bd59fc5d228cacb14a788f6,html_text,0.3451251078515962,levenshtein,readability
0472ea79f6e35549f1e51dce5996a1dba3abedc0196ae562c952cd9c373da9cf,html_text,0.9981481481481481,levenshtein,readability
0a16112680d06aaf8a617fd7faf69ff909b7c6a519a065bb3dcd4743102baffd,html_text,0.31911357340720226,levenshtein,readability
1195a8b06bc4a126c8b7b6843144b68053f6a717b5938d9e88b2f375810c21ed,html_text,0.9730337078651685,levenshtein,readability
123bdcc0fa4d5581a5d8249f2c63b8c2918f436dd6515556adcbf6b13fc6b860,html_text,0.7880364109232769,levenshtein,readability
1296c8c088b1e0a95809a78c831947484426629446a35f9de1bd5c221aeb31f1,html_text,0.967948717948718,levenshtein,readability
12ba1e78b315acd726cb7b1aceb4c32aa2aba9ba133e824275147a9fe63ff67a,html_text,0.48427672955974843,levenshtein,readability
139132ee488886b14fb8d85044947768727929e990054c9be8c688b0f6c4bebf,html_text,0.8986909504837792,levenshtein,readability
157d8ec67187d55d7b975d1edfbed4eaf4fcc7d1b8c15d7ef6e20287caaea69d,html_text,0.37297996121525534,levenshtein,readability
15843cafbea4e3e83353319b8ceb89fff971ef66a1255af62d49b4cd523f96d4,html_text,0.4006309148264984,levenshtein,readability
1818fb18849ed6d2255224006ba33e0352c8caf7cba4e08ca791b614e2f47047,html_text,0.9726574134747126,levenshtein,readability
18c4148f2a0c426b0446aff1c2538d41abd6a2ac16ed5ff727ced06d4a940d2c,html_text,0.9769230769230769,levenshtein,readability
1983b5b9c2ad462c3541e91742156ca2ff4e65f3b2f8e354bcdcf65191160544,html_text,0.36331149493746273,levenshtein,readability
19fe8ac0691b94fe99fb2421221b051faf3f026cc4d1cf91c278ae1318988c80,html_text,0.9925373134328358,levenshtein,readability
1a2238115e4af262f4aaa43fc5e49504c290a8b4ef2a776b6d7a8014b4082fb7,html_text,0.9332692076469881,levenshtein,readability
2018a42861987072b91fdabd8778d2c5367b72b1e1889792fe5dc2db950d21ef,html_text,0.3357575757575758,levenshtein,readability
20817a930d0c796992162057a6dd488e8a94180fed74d38559c52213fd0445de,html_text,0.7180051338467179,levenshtein,readability
233a5f1985522dd33595b2bdc824a34a668738581cd04f3a63deecbb5bea0684,html_text,0.771186440677966,levenshtein,readability
24b0b8bc2e30aef2888ecc20d54e68867b2e18fb0deb8918340b028673524b31,html_text,0.7004555808656037,levenshtein,readability
255abd8003ac9f70e7de7a26a9d75d7f58f82d2a3c4a2d3169e9c6bfe3868bb3,html_text,0.8427170359607701,levenshtein,readability
26e953a225a4bf99b1c8cdc5ea26f3cb9bfef7016cab68982e6d88db0f64565f,html_text,0.30109670987038883,levenshtein,readability
2a63f726ecc7c5f60314f0e3e8dff4a281fb2c93a8b611875701077ce1c6c794,html_text,0.9838969404186796,levenshtein,readability
2d49814707297841baa04e1332e19a9dc2aeb7a622c6f078960f27c37ed81f66,html_text,0.8908014212396368,levenshtein,readability
30d6f8f0dda314a158edb8e47316bb503c3a9ca5da378596a6d3736603dd9887,html_text,0.7650602409638554,levenshtein,readability
38e782a40f881f94b49e467f2cbf445ad2d13cbbf5069e8bbd3004dc6183e7fb,html_text,0.5926773455377574,levenshtein,readability
39059455717bccde554b8b22244a8cef6a8531d65ee89612776b5174d694fdf8,html_text,0.8228404099560761,levenshtein,readability
3b0318a4bbd3327834e75dd3844a84778290a9129d96c1670bfd765a42e0be66,html_text,0.6375634517766497,levenshtein,readability
3e9f0ad0939f8062d680f6f0d2467bb8e71f1b25edd856965acd8a7e9c7a7608,html_text,0.9375812743823146,levenshtein,readability
4010fa7c63d397625f6a4b32c8565f43a4837e75c0e854afd32951d4a7e71d7e,html_text,0.9769230769230769,levenshtein,readability
40511e22125f8a58247cfd8824fcbb2d8ee380ab4604c9639697a30377ba48cf,html_text,0.8388225007286505,levenshtein,readability
40927617d059a5f9a79364bbfc0d2e815a0986191404a05a16a7af7e428c2731,html_text,0.27290260366441654,levenshtein,readability
41140e70d0ec95d1657a9a61b421e97625699ac3ab4f949206a663dacc511b68,html_text,0.9700854700854701,levenshtein,readability
416400698aecc72f236d178d51138693391bd86a10ff63f75fb185c6b020dcbb,html_text,0.9893238434163701,levenshtein,readability
427e98f1484606415c2f694c5038f0ad5695b875f4f5b261ce5bc9ce945f2790,html_text,0.9657794676806084,levenshtein,readability
478d0a664b304b972960f9cd56cc2405e0be077143dee9475e235800aa79ab68,html_text,0.6369228245714754,levenshtein,readability
48dd41ccd7f07c550b884e7e40213da141952f450ccb8d8ffe01250b75cf889d,html_text,0.7914267434420985,levenshtein,readability
49171015a6f3313e006ff59ebc60971abe57bd6babc5b2ea1a5364f8abe0dbec,html_text,0.3102362204724409,levenshtein,readability
4b25eebd270e2c181a9aa482dae0fb82f46f9adbdcdb3e02906bc43a3b39b068,html_text,0.2638313209587313,levenshtein,readability
4d906b3cd74a20fc8cf44767fb060ffe44f3570f7f0376408270d998715c5467,html_text,0.9788732394366197,levenshtein,readability
5055dc4ea7a7d8ca80c4946e5448900e93c08cba5708f35991b67667ce1f47d6,html_text,0.8830798479087453,levenshtein,readability
5124554add820e3e0ebc316f5cf6e63b1f359bb6eddd66bcbfeed50ffa04cfa6,html_text,0.9823321554770318,levenshtein,readability
52a381d960bf5a50949c18cfacec65ba0259d64d3dd1c28367824aca9893be96,html_text,0.9096176129779838,levenshtein,readability
5593c6b7ec396fbb0b5053b29e6f1dab850dc62e007250cd0f1dac4b8bee5d21,html_text,0.8113017154389506,levenshtein,readability
57d00e87a1f1b4f35c8353a0f9a198dce792ae38bc467ac90bf22f748b38dd0d,html_text,0.9929577464788732,levenshtein,readability
5d6a12bce90c32af0c3a4160c64df34cd01087e150ab9796f42efbb714dfd650,html_text,0.7622243528283796,levenshtein,readability
5f2f5d51e020c3a6dfc5158342143b9fa0c0d035476bb9db28a61db61e7634b6,html_text,0.9987515605493134,levenshtein,readability
615fce58d486ee7ed6f218acfe106a2c994dded82cbc5eaf8f16d96215c800db,html_text,0.31866366848699,levenshtein,readability
6309e28399299fb30f90acc00bedd91bcc3f22cfea918a49310241b312edb406,html_text,0.8955137481910275,levenshtein,readability
64012a265b3e1e6722be2bf0d39dca554f5b3d8c9fe811f7be004e25124e5ea6,html_text,0.9764230380599529,levenshtein,readability
640299a69c583104ef3d37c44493f895398b09d28c48ff487061fa01017bfc8a,html_text,0.9885931558935361,levenshtein,readability
66fa931d408b553f235022046e25371cd85f1bec0421a27e521275f996308d54,html_text,0.745546035631715,levenshtein,readability
69fe78634727dafa313f490fade17aa229bb2c9df34d3df7b60da22189216f13,html_text,0.7620253164556963,levenshtein,readability
6d2da8dabacaab99f5b5bbdf3721197d2d40bf606879db6156cd06f88e8ba928,html_text,0.6032953105196451,levenshtein,readability
70a9c18dd3017c10d63eaaad47eed317cea619864ad24b3fad91509caca6391d,html_text,0.9211168338303063,levenshtein,readability
7104f5945907560ed185063f6e469b1150b462eceb14be092b84f8b11368cf8c,html_text,0.8589442188501817,levenshtein,readability
766652616a159e463936564c262546b243ad761dae221bc39a3b9b610e2952e6,html_text,0.39252336448598135,levenshtein,readability
76e6c64721d583c082bfb306e65d723770e58b4cb82b66c7c83f5e16eceb97cc,html_text,0.9291674752571317,levenshtein,readability
77e98fa63405c76ea2f7c44c21b6c9b23e1cf41960432696f863688b0a123160,html_text,0.9925373134328358,levenshtein,readability
7dd3a8e220aa3dfadb7cc479c5852acd2f1f44a8aac28141c500f609a151d07b,html_text,0.8288845181230683,levenshtein,readability
7fa8b3f17a32bba1ab3703b5d6cc06ad04d664d25e2a9ad964b90ab4d0474036,html_text,0.9886363636363636,levenshtein,readability
80ef5d20f8c9e2bf71562eb1b61ddcd27895869dceca7d4d73202b8f0058a5fb,html_text,0.9885057471264368,levenshtein,readability
81e8b8ff46de540626bd23ce9395241764aaf2118d31fc47fa43826579812ce4,html_text,0.9929577464788732,levenshtein,readability
8276ffcf6165ef788d89a5c0b2c6eb777c581b7f608e31a633989ed41e83dad0,html_text,0.965966829642412,levenshtein,readability
84663f525d24addb33baf085736ead5b598c20e5f840d4e0afaadb2306bbb34b,html_text,0.9484322363306557,levenshtein,readability
86e539a9e71edd2eedfdc8724d804f76e4a321dc85924943258fdae27ccd3b77,html_text,0.6541958950376721,levenshtein,readability
889c9049f08aa28538716bb342e9298c0d81bb783894433bc04d2960d012655d,html_text,0.6261808367071525,levenshtein,readability
89145e633d26f762350ee0b786207452c70b81f7d3d7b3ae24ef912901d3c2c7,html_text,0.9929577464788732,levenshtein,readability
89934d9db31957994dd8e48369ce628309b46cf6c640727098a4a7a8d400947b,html_text,0.9847328244274809,levenshtein,readability
899e43896a02cea7e55dcc4e6109eba63ac0c965eabeeb6936ed02aeb3fde295,html_text,0.23175965665236054,levenshtein,readability
8c7640176eb567232d2b7f5ba9f7b3b76b46a61d2ee48338ca64680bdff1f983,html_text,0.5551086082059533,levenshtein,readability
8e265718877a06f32d1524b4d1118fb16bbb8bc549cf830f04d44294de7c3e65,html_text,0.9509350935093509,levenshtein,readability
8fde9b2cb6fa34601518425d1ab67fb8ab5a53513cd75067fd44a3ab1153aa87,html_text,0.7535971223021583,levenshtein,readability
966bbb3c27df91695f54a8078104080f355173f4464e084c59f667049300e828,html_text,0.9957138376833815,levenshtein,readability
974507e889655d5d5b2368671b413cd2dd5f46bc2efeb4b77deb74988bc8ff46,html_text,0.3900709219858156,levenshtein,readability
992cdae86c7c356f72038eb28db7f6264de2c66c8faeba4fb701a052e4ea7116,html_text,0.9925373134328358,levenshtein,readability
9b58c32629b910507d16dafe0cb7c81d06337aede2da1b07d3b0aec756f392a6,html_text,0.15887850467289721,levenshtein,readability
9c1c4d477033633c9f766c50558f2d1578b1a8c00f5cb1824e43b1123012bd9c,html_text,0.9754702784048157,levenshtein,readability
9d0cc46bc4f24f0645d993cbb29014615cc3d60aafd2f5ecd2220a9383e8f993,html_text,0.8252947481243301,levenshtein,readability
9dae2c47570271a0a532ccc4880b10b5ec837b67239a287455a6b9e19e00b3b7,html_text,0.42741935483870963,levenshtein,readability
9f317b5f9f9a2fa1ee53b34e170c239f532a0fcd3af945eb401c1b3308bce896,html_text,0.7204968944099379,levenshtein,readability
a14721bdc64eb917b4099d666a0ea6b8b218997cac06cbf008b3df25f2ffeb4e,html_text,0.8135677147808864,levenshtein,readability
a3e09b3955e6a33580408041f6c96f26beb9ca85fcbd527daa83e8191dfe7175,html_text,0.9769230769230769,levenshtein,readability
a468f05e42b5e51a5658ea7ce142bc8123334d4cf5c0b78b0b00093ec0509a77,html_text,0.9769230769230769,levenshtein,readability
a919900db0ed468fabf5de717c959921c785fb8ac34a62178f65b17e72c6a78b,html_text,0.9925373134328358,levenshtein,readability
abdebf5c6222a012a46ceca056dc9c97c1acde01ca6de8c29ca25f534674f38a,html_text,0.8953127551853667,levenshtein,readability
ade9a0e2e36cec13994090308afde5d7b34479bf0d37e47eb29ace2af4fb6cf4,html_text,0.9856115107913669,levenshtein,readability
b0096a4a9a6ce9b71beaa235ac1a889ec7d9850ac8d9c9c1a69c2f838cf96287,html_text,0.8167330677290836,levenshtein,readability
b0e52788b4b181162474dccfe7f27a50bb140670c59b0c818bf88956e34fec05,html_text,0.6237776634071024,levenshtein,readability
b20d3f15a30c981efe336bf931ef4c58327188d544bf98bca6104edbc7f8de88,html_text,1.0,levenshtein,readability
b52e60a429a187f4c3e6f20f3dbac8a0ff73f17a810f29b66b7596ecc8c49189,html_text,0.9544699235626454,levenshtein,readability
b5ca9d50b6ede3fc7e95c988475fc4dbc693331ce4b4faca5b8a2696f13a7917,html_text,0.6145010768126347,levenshtein,readability
b62f8673090e005392bd1888c57ba4f26de04ad8e155d5878c948e5acf8e15a8,html_text,0.9545032497678737,levenshtein,readability
b630ea40054bb7263831e96be18e193d7054d7943ce522750115199940ab87d4,html_text,0.960976585951571,levenshtein,readability
bb68dad644252e6574626f95c05ed89f51222c1f3f1839ed098f0542cc476154,html_text,0.34100418410041844,levenshtein,readability
be191e298103589b56ea0def65dc87f003d31ac109ec57c232ca050d0e442a40,html_text,0.30038230475150196,levenshtein,readability
c0158d5f30deb75da3ebb6f8ed45948b967575b9e85fe87da64e0a047d851aa2,html_text,0.7166123778501629,levenshtein,readability
c1aa787ae2d9db358ab1925dedf53c72479841a82113058f6ed09470d702a62b,html_text,0.9689922480620154,levenshtein,readability
c21b617e6a320580ea71b47bb7751e3cd6e8985c7d21f91cfb9662ca31aa7d21,html_text,0.9202733485193622,levenshtein,readability
c366d50c892fdf2f186650e7df41396b0f8f0dd0e91092101f68cf854e51b4df,html_text,0.6138909634055265,levenshtein,readability
c90ec5542ef16081aee47f487883765b03c57ed0d072471d74c003992663e07c,html_text,0.9971098265895953,levenshtein,readability
cbd38d76508cb428f294ce5389b5dd687e24899535ea84a4155b504e84e20c47,html_text,0.1264705882352941,levenshtein,readability
d1c03893435a55e130dd0689282a178dbb166feabd99894435580f3a3ddd7197,html_text,0.984380764973558,levenshtein,readability
d79314e49d5261881a5a40974bdbda8b4423f89378087d899346e616af97fd22,html_text,0.6136214800261952,levenshtein,readability
d854adc85f6fc66c70817ad33c4c71c63c5c992b1a384256f8d7ab44bbc08938,html_text,0.8698744769874477,levenshtein,readability
e209e747222b004227f33ba4f6706299476adcd61576f07e0df32e7df1f1a8b9,html_text,0.7136842105263158,levenshtein,readability
e2816ce1a5cc505cdc0b702b0113283e5d528584d91c006f4eb84c55d5f9fd31,html_text,0.631578947368421,levenshtein,readability
